16752,59.6944,59.4084
16747,59.7122,59.4087
16929,59.0702,59.4084
16693,59.9053,59.4088
16852,59.3401,59.4088
16650,60.0601,59.4094
16753,59.6908,59.4096
17072,58.5754,59.4088
16571,60.3464,59.4097
16752,59.6944,59.4099
16762,59.6588,59.4102
16854,59.3331,59.4101
16769,59.6338,59.4103
16717,59.8193,59.4107
17505,57.1265,59.4085
16123,62.0232,59.4108
16824,59.4389,59.4108
16932,59.0598,59.4105
16501,60.6024,59.4115
16931,59.0633,59.4112
16691,59.9125,59.4116
16786,59.5735,59.4118
18958,52.7482,59.4051
14665,68.1896,59.4119
16707,59.8552,59.4123
16784,59.5806,59.4125
16703,59.8695,59.4129
16883,59.2312,59.4127
16723,59.7979,59.413
16760,59.6659,59.4133
16985,58.8755,59.4128
16669,59.9916,59.4133
16800,59.5238,59.4134
16692,59.9089,59.4138
16899,59.1751,59.4136
16721,59.805,59.414
16876,59.2557,59.4138
16619,60.1721,59.4145
16892,59.1996,59.4143
16783,59.5841,59.4144
16715,59.8265,59.4148
16775,59.6125,59.415
16869,59.2803,59.4148
16750,59.7015,59.4151
16719,59.8122,59.4154
16759,59.6694,59.4157
16873,59.2663,59.4155
16741,59.7336,59.4158
16702,59.8731,59.4162
16789,59.5628,59.4163
16874,59.2628,59.4162
16753,59.6908,59.4164
17088,58.5206,59.4156
16404,60.9607,59.4169
16825,59.4354,59.417
16803,59.5132,59.417
16772,59.6232,59.4172
17215,58.0889,59.416
16386,61.0277,59.4174
16787,59.5699,59.4175
16734,59.7586,59.4178
16761,59.6623,59.418
16852,59.3401,59.418
16788,59.5664,59.4181
16907,59.1471,59.4179
16587,60.2882,59.4186
16829,59.4212,59.4186
16771,59.6267,59.4188
16714,59.8301,59.4191
16929,59.0702,59.4188
19309,51.7893,59.4113
17953,55.701,59.4079
13314,75.1089,59.4186
16576,60.3282,59.4193
18230,54.8546,59.4151
15203,65.7765,59.42
16797,59.5344,59.4201
17171,58.2377,59.4191
16417,60.9125,59.4203
16767,59.641,59.4205
16737,59.7479,59.4208
16895,59.1891,59.4206
16726,59.7872,59.4209
21564,46.3736,59.4067
16683,59.9413,59.4071
13306,75.1541,59.4177
15630,63.9795,59.4213
17217,58.0821,59.4201
16209,61.6941,59.422
16873,59.2663,59.4218
16750,59.7015,59.4221
16747,59.7122,59.4223
16750,59.7015,59.4226
16874,59.2628,59.4224
16710,59.8444,59.4228
16791,59.5557,59.4229
16753,59.6908,59.4231
17436,57.3526,59.4213
16171,61.8391,59.4233
16745,59.7193,59.4235
16766,59.6445,59.4237
16876,59.2557,59.4235
16862,59.3049,59.4234
16639,60.0998,59.424
16750,59.7015,59.4242
16830,59.4177,59.4242
16791,59.5557,59.4243
16860,59.312,59.4242
16639,60.0998,59.4248
16880,59.2417,59.4246
16786,59.5735,59.4248
16710,59.8444,59.4251
16850,59.3472,59.425
16773,59.6196,59.4252
16754,59.6872,59.4254
16809,59.4919,59.4255
16809,59.4919,59.4255
16845,59.3648,59.4255
16641,60.0925,59.426
16781,59.5912,59.4262
16851,59.3437,59.4261
16758,59.673,59.4263
16890,59.2066,59.4261
16606,60.2192,59.4267
16900,59.1716,59.4265
16798,59.5309,59.4266
16678,59.9592,59.427
16847,59.3577,59.427
16777,59.6054,59.4271
16749,59.7051,59.4274
16974,58.9136,59.4269
16525,60.5144,59.4278
16889,59.2101,59.4276
16736,59.7514,59.4279
16753,59.6908,59.4281
16935,59.0493,59.4278
16686,59.9305,59.4282
16849,59.3507,59.4281
16654,60.0456,59.4286
16746,59.7158,59.4289
16933,59.0563,59.4286
16652,60.0528,59.4291
16880,59.2417,59.4289
16661,60.0204,59.4294
16874,59.2628,59.4292
16860,59.312,59.4292
16638,60.1034,59.4297
16863,59.3014,59.4296
16763,59.6552,59.4298
16753,59.6908,59.43
16998,58.8305,59.4295
16498,60.6134,59.4304
16874,59.2628,59.4303
16722,59.8015,59.4306
16776,59.609,59.4307
17039,58.6889,59.4301
16584,60.2991,59.4308
16849,59.3507,59.4307
16652,60.0528,59.4312
16881,59.2382,59.4311
17102,58.4727,59.4303
16393,61.0016,59.4315
16856,59.3261,59.4314
16765,59.6481,59.4316
16754,59.6872,59.4318
17071,58.5789,59.4311
16428,60.8717,59.4322
16837,59.393,59.4322
16785,59.577,59.4323
16761,59.6623,59.4325
17106,58.459,59.4317
16470,60.7165,59.4327
16832,59.4106,59.4327
16705,59.8623,59.433
16754,59.6872,59.4332
17165,58.2581,59.4323
16456,60.7681,59.4333
16933,59.0563,59.433
16566,60.3646,59.4337
16877,59.2522,59.4336
17292,57.8302,59.4323
16207,61.7017,59.434
16752,59.6944,59.4342
16874,59.2628,59.4341
16747,59.7122,59.4343
17331,57.7001,59.4329
16169,61.8467,59.4347
17001,58.8201,59.4342
16624,60.154,59.4348
16762,59.6588,59.4349
16766,59.6445,59.4351
16844,59.3683,59.4351
16783,59.5841,59.4352
16726,59.7872,59.4354
16797,59.5344,59.4355
16822,59.446,59.4355
16811,59.4849,59.4356
16877,59.2522,59.4354
16577,60.3245,59.4361
16814,59.4742,59.4361
17006,58.8028,59.4356
16600,60.241,59.4362
16822,59.446,59.4363
16771,59.6267,59.4364
16719,59.8122,59.4367
